country,year,iso_code,population,gdp,biofuel_consumption,biofuel_share_energy,carbon_intensity_elec,coal_consumption,coal_share_energy,fossil_fuel_consumption,fossil_share_energy,gas_consumption,gas_share_energy,greenhouse_gas_emissions,hydro_consumption,hydro_share_energy,low_carbon_consumption,low_carbon_share_energy,nuclear_consumption,nuclear_share_energy,oil_consumption,oil_share_energy,other_renewable_consumption,other_renewables_share_energy,primary_energy_consumption,renewables_consumption,renewables_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy
Denmark,2000,DNK,5340662.0,208358719488.0,,,605.833,46.183,19.526,219.737,92.904,51.019,21.571,21.81,0.089,0.038,16.783,7.096,,,122.535,51.807,4.149,1.754,236.519,16.783,7.096,0.004,0.002,12.541,5.302
Denmark,2001,DNK,5360753.0,211275268096.0,,,607.105,48.816,20.579,219.657,92.597,53.315,22.475,22.9,0.081,0.034,17.56,7.403,,,117.526,49.544,4.825,2.034,237.216,17.56,7.403,0.004,0.001,12.65,5.333
Denmark,2002,DNK,5378700.0,213475426304.0,,,595.723,48.874,20.643,216.425,91.413,53.818,22.731,23.4,0.093,0.039,20.33,8.587,,,113.734,48.038,5.999,2.534,236.755,20.33,8.587,0.004,0.002,14.235,6.013
Denmark,2003,DNK,5396355.0,215532699648.0,,,612.435,66.683,26.126,231.08,90.537,54.409,21.317,28.27,0.061,0.024,24.152,9.463,,,109.988,43.093,7.959,3.118,255.233,24.152,9.463,0.004,0.002,16.127,6.319
Denmark,2004,DNK,5415583.0,222551113728.0,,,557.15,51.114,21.152,213.308,88.271,54.15,22.408,22.52,0.076,0.032,28.344,11.729,,,108.044,44.711,9.292,3.845,241.652,28.344,11.729,0.005,0.002,18.97,7.85
Denmark,2005,DNK,5436314.0,229050957824.0,,,532.984,43.052,18.916,198.457,87.196,52.006,22.85,19.31,0.064,0.028,29.142,12.804,,,103.399,45.43,10.133,4.452,227.599,29.142,12.804,0.006,0.003,18.939,8.321
Denmark,2006,DNK,5457863.0,239379202048.0,0.045,0.018,597.457,64.735,25.733,224.265,89.149,52.983,21.062,27.25,0.067,0.026,27.297,10.851,,,106.547,42.354,9.8,3.896,251.563,27.297,10.851,0.006,0.003,17.38,6.909
Denmark,2007,DNK,5479722.0,242933465088.0,0.067,0.028,559.908,54.236,22.728,208.29,87.285,47.49,19.901,22.01,0.08,0.033,30.343,12.716,,,106.565,44.656,9.912,4.154,238.634,30.343,12.716,0.007,0.003,20.277,8.497
Denmark,2008,DNK,5502752.0,243073646592.0,0.07,0.031,545.604,47.659,21.03,196.978,86.92,47.716,21.055,19.98,0.072,0.032,29.643,13.08,,,101.603,44.834,10.025,4.424,226.621,29.643,13.08,0.007,0.003,19.468,8.59
Denmark,2009,DNK,5526455.0,232468676608.0,0.111,0.052,549.203,46.8,21.81,185.035,86.233,45.828,21.357,19.98,0.053,0.025,29.542,13.767,,,92.407,43.065,10.599,4.939,214.577,29.542,13.767,0.01,0.005,18.768,8.747
Denmark,2010,DNK,5550850.0,238176026624.0,0.322,0.141,515.565,45.472,19.949,191.202,83.883,51.84,22.743,20.04,0.057,0.025,36.737,16.117,,,93.89,41.191,14.665,6.434,227.938,36.737,16.117,0.017,0.008,21.676,9.509
Denmark,2011,DNK,5576016.0,242738380800.0,1.499,0.7,462.805,37.835,17.667,171.636,80.146,43.474,20.3,16.3,0.047,0.022,42.517,19.854,,,90.327,42.179,13.966,6.521,214.153,42.517,19.854,0.042,0.019,26.964,12.591
Denmark,2012,DNK,5600955.0,243290013696.0,2.475,1.243,410.749,29.659,14.89,154.032,77.328,40.603,20.384,12.61,0.048,0.024,45.16,22.672,,,83.77,42.055,14.193,7.125,199.192,45.16,22.672,0.285,0.143,28.16,14.137
Denmark,2013,DNK,5625393.0,245558509568.0,2.494,1.2,439.839,37.671,18.13,159.758,76.887,38.298,18.432,15.28,0.037,0.018,48.026,23.113,,,83.789,40.325,13.77,6.627,207.784,48.026,23.113,1.411,0.679,30.316,14.59
Denmark,2014,DNK,5650654.0,249673711616.0,2.593,1.297,372.476,29.858,14.929,146.591,73.295,32.894,16.447,11.99,0.041,0.02,53.411,26.705,,,83.839,41.919,13.732,6.866,200.002,53.411,26.705,1.613,0.807,35.431,17.715
Denmark,2015,DNK,5677795.0,253683007488.0,2.571,1.319,297.961,21.238,10.901,139.106,71.402,33.093,16.986,8.62,0.049,0.025,55.716,28.598,,,84.775,43.514,13.409,6.883,194.821,55.716,28.598,1.627,0.835,38.06,19.536
Denmark,2016,DNK,5706856.0,256821805056.0,2.589,1.309,340.426,24.577,12.423,143.523,72.545,33.653,17.01,10.4,0.052,0.026,54.316,27.455,,,85.293,43.112,15.467,7.818,197.839,54.316,27.455,1.991,1.006,34.217,17.295
Denmark,2017,DNK,5737286.0,262051119104.0,2.62,1.318,271.35,18.369,9.238,134.884,67.838,32.162,16.176,8.42,0.048,0.024,63.948,32.162,,,84.353,42.424,19.947,10.032,198.832,63.948,32.162,2.0,1.006,39.334,19.782
Denmark,2018,DNK,5766689.0,268317622272.0,2.591,1.32,284.256,18.773,9.563,135.577,69.062,31.21,15.898,8.63,0.039,0.02,60.735,30.938,,,85.594,43.601,18.802,9.578,196.311,60.735,30.938,2.521,1.284,36.781,18.736
Denmark,2019,DNK,5795879.0,,2.728,1.421,205.354,10.575,5.506,125.217,65.193,28.978,15.087,6.06,0.045,0.023,66.855,34.807,,,85.664,44.6,18.972,9.877,192.071,66.855,34.807,2.539,1.322,42.571,22.164
Denmark,2020,DNK,5825638.0,,2.963,1.731,188.653,9.31,5.439,103.269,60.335,23.226,13.57,5.42,0.045,0.026,67.891,39.665,,,70.733,41.326,18.895,11.039,171.16,67.891,39.665,3.1,1.811,42.888,25.057
Denmark,2021,DNK,5854246.0,,3.024,1.607,221.416,12.4,6.588,111.881,59.446,23.695,12.59,7.32,0.043,0.023,76.325,40.554,,,75.787,40.268,27.824,14.784,188.206,76.325,40.554,3.425,1.82,42.009,22.321
Denmark,2022,DNK,5882259.0,,2.953,1.559,180.709,11.995,6.333,107.875,56.957,16.986,8.968,6.22,0.038,0.02,81.522,43.043,,,78.894,41.655,23.934,12.637,189.397,81.522,43.043,5.056,2.669,49.54,26.157
Eastern Africa (EI),1965,,,,,,,21.081,,,,,,,17.882,,17.882,,,,70.226,,,,109.19,17.882,,,,,
Eastern Africa (EI),1966,,,,,,,24.53,20.564,98.096,82.233,0.009,0.008,,21.194,17.767,21.194,17.767,,,73.556,61.662,,,119.29,21.194,17.767,,,,
Eastern Africa (EI),1967,,,,,,,24.77,20.001,103.116,83.261,0.009,0.007,,20.73,16.739,20.73,16.739,,,78.337,63.253,,,123.847,20.73,16.739,,,,
Eastern Africa (EI),1968,,,,,,,26.106,20.357,106.956,83.403,0.009,0.007,,21.284,16.597,21.284,16.597,,,80.841,63.039,,,128.24,21.284,16.597,,,,
Eastern Africa (EI),1969,,,,,,,25.324,18.38,114.382,83.019,0.009,0.007,,23.395,16.981,23.395,16.981,,,89.05,64.633,,,137.778,23.395,16.981,,,,
Eastern Africa (EI),1970,,,,,,,28.673,18.504,121.426,78.36,0.009,0.006,,33.532,21.64,33.532,21.64,,,92.744,59.851,,,154.958,33.532,21.64,,,,
Eastern Africa (EI),1971,,,,,,,29.232,18.742,129.245,82.863,0.009,0.006,,26.326,16.879,26.728,17.137,,,100.003,64.116,0.402,0.258,155.973,26.728,17.137,0.0,0.0,0.0,0.0
Eastern Africa (EI),1972,,,,,,,27.273,16.892,128.842,79.802,0.009,0.006,,32.205,19.947,32.611,20.198,,,101.559,62.903,0.405,0.251,161.453,32.611,20.198,0.0,0.0,0.0,0.0
Eastern Africa (EI),1973,,,,,,,29.954,17.539,137.103,80.276,0.009,0.005,,33.264,19.477,33.685,19.724,,,107.139,62.732,0.421,0.247,170.788,33.685,19.724,0.0,0.0,0.0,0.0
Eastern Africa (EI),1974,,,,,,,27.58,15.483,135.509,76.072,0.009,0.005,,42.189,23.684,42.623,23.928,,,107.919,60.584,0.434,0.244,178.132,42.623,23.928,0.0,0.0,0.0,0.0
Eastern Africa (EI),1975,,,,,,,25.064,14.336,129.493,74.068,0.009,0.005,,44.912,25.689,45.337,25.932,,,104.42,59.727,0.425,0.243,174.83,45.337,25.932,0.0,0.0,0.0,0.0
Eastern Africa (EI),1976,,,,,,,33.091,17.51,139.006,73.555,0.009,0.005,,49.511,26.199,49.977,26.445,,,105.905,56.04,0.466,0.247,188.983,49.977,26.445,0.0,0.0,0.0,0.0
Eastern Africa (EI),1977,,,,,,,26.959,14.097,134.31,70.23,0.009,0.005,,56.457,29.521,56.933,29.77,,,107.342,56.128,0.476,0.249,191.243,56.933,29.77,0.0,0.0,0.0,0.0
Eastern Africa (EI),1978,,,,,,,26.371,14.124,132.283,70.85,0.009,0.005,,53.932,28.885,54.427,29.15,,,105.904,56.721,0.495,0.265,186.71,54.427,29.15,0.0,0.0,0.0,0.0
Eastern Africa (EI),1979,,,,,,,25.888,13.484,133.004,69.276,0.01,0.005,,58.474,30.457,58.988,30.724,,,107.107,55.787,0.514,0.268,191.993,58.988,30.724,0.0,0.0,0.0,0.0
Eastern Africa (EI),1980,,,,,,,26.92,14.065,137.404,71.791,0.01,0.005,,53.458,27.931,53.991,28.209,,,110.473,57.72,0.533,0.279,191.395,53.991,28.209,0.0,0.0,0.0,0.0
Eastern Africa (EI),1981,,,,,,,25.28,13.388,132.439,70.137,0.01,0.005,,55.824,29.563,56.389,29.863,,,107.148,56.744,0.565,0.299,188.828,56.389,29.863,0.0,0.0,0.0,0.0
Eastern Africa (EI),1982,,,,,,,24.41,13.19,126.554,68.386,0.01,0.006,,57.882,31.278,58.504,31.614,,,102.134,55.19,0.622,0.336,185.058,58.504,31.614,0.0,0.0,0.0,0.0
Eastern Africa (EI),1983,,,,,,,27.032,14.134,133.35,69.722,0.01,0.005,,57.305,29.962,57.909,30.278,,,106.307,55.583,0.603,0.315,191.259,57.909,30.278,0.0,0.0,0.0,0.0
Eastern Africa (EI),1984,,,,,,,25.466,13.6,130.793,69.848,0.004,0.002,,55.849,29.825,56.462,30.152,,,105.324,56.246,0.613,0.327,187.255,56.462,30.152,0.0,0.0,0.0,0.0
Eastern Africa (EI),1985,,,,,,,27.176,13.79,138.117,70.085,0.004,0.002,,58.228,29.547,58.953,29.915,0.0,0.0,110.937,56.294,0.725,0.368,197.07,58.953,29.915,0.0,0.0,0.0,0.0
Eastern Africa (EI),1986,,,,,,,31.516,15.752,142.518,71.23,0.002,0.001,,55.726,27.851,57.565,28.77,0.0,0.0,110.999,55.477,1.839,0.919,200.083,57.565,28.77,0.0,0.0,0.0,0.0
Eastern Africa (EI),1987,,,,,,,37.382,18.702,149.478,74.781,0.001,0.001,,48.574,24.301,50.41,25.219,0.0,0.0,112.094,56.079,1.836,0.918,199.888,50.41,25.219,0.0,0.0,0.0,0.0
Eastern Africa (EI),1988,,,,,,,37.635,17.333,160.333,73.84,0.002,0.001,,55.055,25.355,56.801,26.159,0.0,0.0,122.696,56.507,1.746,0.804,217.134,56.801,26.159,0.0,0.0,0.0,0.0
Eastern Africa (EI),1989,,,,,,,37.01,17.122,161.134,74.546,0.001,0.001,,53.303,24.66,55.021,25.454,0.0,0.0,124.122,57.423,1.718,0.795,216.155,55.021,25.454,0.0,0.0,0.0,0.0
Eastern Africa (EI),1990,,,,,,,52.233,21.505,177.616,73.127,0.002,0.001,,63.119,25.987,65.272,26.873,0.0,0.0,125.381,51.621,2.153,0.887,242.888,65.272,26.873,0.0,0.0,0.0,0.0
Eastern Africa (EI),1991,,,,,,,42.96,18.437,166.543,71.475,0.001,0.001,,64.293,27.592,66.466,28.525,0.0,0.0,123.581,53.037,2.173,0.933,233.008,66.466,28.525,0.0,0.0,0.0,0.0
Eastern Africa (EI),1992,,,,,,,43.895,19.157,168.914,73.718,0.003,0.001,,58.055,25.336,60.22,26.282,0.0,0.0,125.015,54.56,2.166,0.945,229.134,60.22,26.282,0.0,0.0,0.0,0.0
Eastern Africa (EI),1993,,,,,,,52.996,21.461,184.056,74.537,0.003,0.001,,60.714,24.587,62.877,25.463,0.0,0.0,131.057,53.074,2.163,0.876,246.933,62.877,25.463,0.0,0.0,0.0,0.0
Eastern Africa (EI),1994,,,,,,,47.63,19.339,183.352,74.446,0.003,0.001,,61.128,24.82,62.937,25.554,0.0,0.0,135.719,55.106,1.809,0.735,246.289,62.937,25.554,0.0,0.0,0.0,0.0
Eastern Africa (EI),1995,,,,,,,46.157,18.548,184.941,74.319,0.005,0.002,,61.688,24.79,63.905,25.681,0.0,0.0,138.779,55.769,2.217,0.891,248.846,63.905,25.681,0.0,0.0,0.0,0.0
Eastern Africa (EI),1996,,,,,,,42.757,17.326,182.728,74.044,0.005,0.002,,61.315,24.846,64.055,25.956,0.0,0.0,139.967,56.717,2.739,1.11,246.783,64.055,25.956,0.0,0.0,0.0,0.0
Eastern Africa (EI),1997,,,,,,,47.485,18.12,194.752,74.316,0.006,0.002,,64.501,24.613,67.307,25.684,0.0,0.0,147.261,56.194,2.807,1.071,262.06,67.307,25.684,0.0,0.0,0.0,0.0
Eastern Africa (EI),1998,,,,,,,44.971,16.085,193.653,69.263,0.014,0.005,,82.397,29.47,85.94,30.737,0.0,0.0,148.668,53.173,3.543,1.267,279.593,85.94,30.737,0.0,0.0,0.0,0.0
Eastern Africa (EI),1999,,,,,,,38.278,13.368,195.986,68.446,0.019,0.007,,86.835,30.326,90.349,31.554,0.0,0.0,157.689,55.071,3.515,1.228,286.336,90.349,31.554,0.0,0.0,0.0,0.0
Eastern Africa (EI),2000,,,,0.0,0.0,,35.462,12.491,187.885,66.181,0.023,0.008,,91.235,32.137,96.012,33.819,0.0,0.0,152.401,53.682,4.776,1.682,283.897,96.012,33.819,0.0,0.0,0.0,0.0
Eastern Africa (EI),2001,,,,0.0,0.0,,37.541,12.151,201.169,65.115,0.021,0.007,,102.7,33.242,107.777,34.885,,,163.606,52.956,5.076,1.643,308.946,107.777,34.885,0.001,0.0,0.0,0.0
Eastern Africa (EI),2002,,,,0.0,0.0,,35.593,11.371,197.309,63.038,0.026,0.008,,110.911,35.435,115.692,36.962,,,161.69,51.658,4.779,1.527,313.001,115.692,36.962,0.001,0.0,0.001,0.0
Eastern Africa (EI),2003,,,,0.0,0.0,,29.221,9.266,198.133,62.825,0.03,0.009,,111.304,35.292,117.241,37.175,,,168.883,53.55,5.936,1.882,315.375,117.241,37.175,0.001,0.0,0.001,0.0
Eastern Africa (EI),2004,,,,0.0,0.0,,35.768,10.648,216.918,64.573,1.257,0.374,,112.245,33.414,119.01,35.427,,,179.894,53.551,6.76,2.012,335.928,119.01,35.427,0.002,0.001,0.003,0.001
Eastern Africa (EI),2005,,,,0.0,0.0,,32.952,9.377,229.463,65.294,4.197,1.194,,115.291,32.807,121.965,34.706,,,192.314,54.723,6.666,1.897,351.428,121.965,34.706,0.004,0.001,0.004,0.001
Eastern Africa (EI),2006,,,,0.0,0.0,,26.851,7.358,236.692,64.862,5.193,1.423,,121.099,33.186,128.222,35.138,,,204.647,56.081,7.094,1.944,364.914,128.222,35.138,0.015,0.004,0.014,0.004
Eastern Africa (EI),2007,,,,0.007,0.002,,27.798,7.234,246.236,64.077,5.789,1.507,,131.164,34.132,138.044,35.923,,,212.649,55.337,6.813,1.773,384.281,138.044,35.923,0.029,0.007,0.031,0.008
Eastern Africa (EI),2008,,,,0.03,0.008,,20.63,5.414,245.11,64.323,6.155,1.615,,128.666,33.765,135.948,35.677,,,218.324,57.294,7.153,1.877,381.058,135.948,35.677,0.054,0.014,0.045,0.012
Eastern Africa (EI),2009,,,,0.037,0.009,,23.624,5.835,262.398,64.812,7.27,1.796,,134.107,33.124,142.464,35.188,,,231.505,57.181,8.152,2.014,404.863,142.464,35.188,0.094,0.023,0.075,0.018
Eastern Africa (EI),2010,,,,0.052,0.012,,32.079,7.292,280.815,63.834,8.438,1.918,,149.818,34.056,159.096,36.166,,,240.298,54.624,8.85,2.012,439.911,159.096,36.166,0.27,0.061,0.106,0.024
Eastern Africa (EI),2011,,,,0.037,0.008,,35.208,7.681,295.175,64.395,9.55,2.083,,153.432,33.473,163.207,35.605,,,250.417,54.631,9.152,1.997,458.382,163.207,35.605,0.491,0.107,0.094,0.021
Eastern Africa (EI),2012,,,,0.052,0.011,,29.434,6.141,309.456,64.563,10.991,2.293,,159.214,33.217,169.85,35.437,0.0,0.0,269.031,56.129,9.479,1.978,479.307,169.85,35.437,0.683,0.142,0.422,0.088
Eastern Africa (EI),2013,,,,0.045,0.009,,44.573,8.575,339.349,65.282,11.424,2.198,,168.329,32.382,180.468,34.718,0.0,0.0,283.352,54.51,10.385,1.998,519.816,180.468,34.718,0.851,0.164,0.858,0.165
Eastern Africa (EI),2014,,,,0.121,0.021,,67.215,11.799,375.114,65.847,12.551,2.203,,178.783,31.383,194.561,34.153,0.0,0.0,295.348,51.845,13.353,2.344,569.675,194.561,34.153,1.108,0.194,1.196,0.21
Eastern Africa (EI),2015,,,,0.152,0.026,,57.592,9.704,396.63,66.83,16.267,2.741,,175.844,29.629,196.858,33.17,0.0,0.0,322.771,54.385,17.508,2.95,593.489,196.858,33.17,1.261,0.212,2.094,0.353
Eastern Africa (EI),2016,,,,0.15,0.026,,45.386,7.754,398.091,68.009,20.499,3.502,,165.406,28.258,187.261,31.991,0.0,0.0,332.206,56.753,17.893,3.057,585.352,187.261,31.991,1.43,0.244,2.382,0.407
Eastern Africa (EI),2017,,,,0.133,0.021,,55.364,8.857,430.991,68.945,20.234,3.237,,171.751,27.475,194.131,31.055,0.0,0.0,355.393,56.852,18.515,2.962,625.123,194.131,31.055,1.625,0.26,2.107,0.337
Eastern Africa (EI),2018,,,,0.173,0.026,,61.726,9.456,448.328,68.677,21.006,3.218,,180.179,27.601,204.476,31.323,0.0,0.0,365.595,56.004,20.0,3.064,652.804,204.476,31.323,1.842,0.282,2.283,0.35
Eastern Africa (EI),2019,,,,0.162,0.025,,52.452,7.949,450.318,68.247,23.994,3.636,,180.244,27.316,209.521,31.753,0.0,0.0,373.871,56.661,20.202,3.062,659.839,209.521,31.753,3.055,0.463,5.858,0.888
Eastern Africa (EI),2020,,,,0.137,0.022,,50.882,8.003,415.636,65.376,23.028,3.622,,192.211,30.233,220.123,34.624,0.0,0.0,341.726,53.751,19.159,3.014,635.759,220.123,34.624,3.432,0.54,5.184,0.815
Eastern Africa (EI),2021,,,,0.144,0.021,,53.577,7.811,453.227,66.076,26.707,3.894,,202.782,29.564,232.692,33.924,0.0,0.0,372.943,54.371,19.004,2.771,685.919,232.692,33.924,3.992,0.582,6.771,0.987
Eastern Africa (EI),2022,,,,0.147,0.021,,58.185,8.214,467.163,65.951,28.583,4.035,,207.986,29.362,241.186,34.049,0.0,0.0,380.395,53.702,20.561,2.903,708.349,241.186,34.049,5.325,0.752,7.167,1.012
Ecuador,1900,ECU,1451333.0,1537200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1901,ECU,1471280.0,1591820032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1902,ECU,1492569.0,1647063040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1903,ECU,1515235.0,1703229952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1904,ECU,1538243.0,1763287040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1905,ECU,1561601.0,1825565056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1906,ECU,1585312.0,1888898944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1907,ECU,1609383.0,1953288960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1908,ECU,1633819.0,2040728960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1909,ECU,1657178.0,2131177984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1910,ECU,1679429.0,2229842944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1911,ECU,1700537.0,2330220032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1912,ECU,1720468.0,2434230016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1913,ECU,1739186.0,2543633920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1914,ECU,1758108.0,2617510912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1915,ECU,1777234.0,2690539008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1916,ECU,1796568.0,2740173056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1917,ECU,1816111.0,2791854080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1918,ECU,1834665.0,2842400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1919,ECU,1852686.0,2921777920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1920,ECU,1870163.0,3007200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1921,ECU,1887084.0,3061280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1922,ECU,1903438.0,3119480064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1923,ECU,1919212.0,3176385024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1924,ECU,1935118.0,3235650048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1925,ECU,1951155.0,3291725056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1926,ECU,1967325.0,3355704064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1927,ECU,1983629.0,3481056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1928,ECU,2000068.0,3617504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1929,ECU,2023061.0,3755744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1930,ECU,2052817.0,3827736064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1931,ECU,2089550.0,3848355072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1932,ECU,2133481.0,3874500096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1933,ECU,2184834.0,3959549952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1934,ECU,2237423.0,4044600064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1935,ECU,2291278.0,4150439936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1936,ECU,2346429.0,4291091968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1937,ECU,2402908.0,4428246016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1938,ECU,2460746.0,4587539968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1939,ECU,2523924.0,4744403968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1940,ECU,2592696.0,5055300096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1941,ECU,2667325.0,5122656256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1942,ECU,2748086.0,5294199808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1943,ECU,2835263.0,5966019072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1944,ECU,2925206.0,6047759872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1945,ECU,3018002.0,6068142080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1946,ECU,3113742.0,6792992768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1947,ECU,3212519.0,7548455936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1948,ECU,3314430.0,8580347904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1949,ECU,3416527.0,8737760256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1950,ECU,3518730.0,10008766464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1951,ECU,3613182.0,10114922496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1952,ECU,3710592.0,11363106816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1953,ECU,3811223.0,11601652736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1954,ECU,3915138.0,12537337856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1955,ECU,4022386.0,12868194304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1956,ECU,4133246.0,13350172672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1957,ECU,4248164.0,13948668928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1958,ECU,4367095.0,14357383168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1959,ECU,4490254.0,15122957312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1960,ECU,4618160.0,16113823744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1961,ECU,4751510.0,16516333568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1962,ECU,4890435.0,17397223424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1963,ECU,5034337.0,17832787968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1964,ECU,5183287.0,19090890752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1965,ECU,5337356.0,20931717120.0,,,,,,,,,,,0.736,,0.736,,0.0,,7.921,,,,8.657,0.736,,,,,
Ecuador,1966,ECU,5495765.0,21480730624.0,,,,,,,,,,,0.843,,0.843,,0.0,,8.27,,,,9.112,0.843,,,,,
Ecuador,1967,ECU,5658454.0,22615181312.0,,,,,,,,,,,0.928,,0.928,,0.0,,8.931,,,,9.86,0.928,,,,,
Ecuador,1968,ECU,5825663.0,23865288704.0,,,,,,,,,,,0.97,,0.97,,0.0,,10.672,,,,11.642,0.97,,,,,
Ecuador,1969,ECU,5997045.0,25174071296.0,,,,,,,,,,,1.076,,1.076,,0.0,,11.293,,,,12.369,1.076,,,,,
Ecuador,1970,ECU,6172219.0,26934480896.0,,,,,,,,0.698,,,1.198,,1.198,,0.0,,12.878,,,,14.773,1.198,,,,,
Ecuador,1971,ECU,6350954.0,28491929600.0,,,,,,,,0.698,,,1.301,,1.301,,0.0,,14.232,,,,16.231,1.301,,,,,
Ecuador,1972,ECU,6533633.0,30239823872.0,,,,,,,,1.012,,,1.316,,1.316,,0.0,,14.632,,,,16.959,1.316,,,,,
Ecuador,1973,ECU,6720451.0,34007408640.0,,,,,,,,0.581,,,1.286,,1.286,,0.0,,16.284,,,,18.152,1.286,,,,,
Ecuador,1974,ECU,6911130.0,35996917760.0,,,,,,,,1.163,,,1.478,,1.478,,0.0,,18.546,,,,21.188,1.478,,,,,
Ecuador,1975,ECU,7105791.0,37890543616.0,,,,,,,,1.454,,,1.857,,1.857,,0.0,,18.148,,,,21.458,1.857,,,,,
Ecuador,1976,ECU,7304352.0,41566183424.0,,,,,,,,1.326,,,1.789,,1.789,,0.0,,20.51,,,,23.625,1.789,,,,,
Ecuador,1977,ECU,7506669.0,44204552192.0,,,,,,,,0.849,,,1.65,,1.65,,0.0,,25.594,,,,28.093,1.65,,,,,
Ecuador,1978,ECU,7712722.0,47288274944.0,,,,,,,,0.872,,,2.339,,2.339,,0.0,,26.173,,,,29.384,2.339,,,,,
